Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,EPS,PE,ADJEPS,ADJPE,EP1,EP4,HIGH50,HIGH100,HIGH200,dummy1,LOW50,LOW100,LOW200,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,rp_high,rp_low,rt_high,rt_low,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2009-11-19,MAXIS,3.1818,3.2051,3.0769,3.1585,3.1585,305784300,0.0,0,3.1585,3.1585,0.0,0.0,0.0,,,3.1585,3.1585,3.1585,3.1585,3.15172,,,,,,-1.01,0.42,-0.13,1.02,-0.13,0.63,-0.28,1.45,4.0,7.0,4.0,18.0,4.0,11.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,305784300,0.0,0.0,30578430000.0,0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2009-11-20,MAXIS,3.1352,3.1527,3.1002,3.1294,3.1294,50160800,0.0,0,3.15402,3.15634,-0.00232,-0.00046,-0.00186,,,3.15626,3.15736,3.15792,3.15821,3.13895,,,,,,-0.6,0.42,-0.13,1.02,-0.13,0.63,-0.28,1.45,3.0,7.0,4.0,18.0,4.0,11.0,10.0,14.0,-0.0,-0.0291,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0085,-0.0166,-0.0195,-0.011,-0.0081,-0.0029,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,305784300,50160800,0.0,30578430000.0,16.4,0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2009-11-23,MAXIS,3.1235,3.141,3.0886,3.1002,3.1002,20494000,0.0,0,3.14574,3.15219,-0.00644,-0.00166,-0.00478,,,3.15195,3.15512,3.15678,3.15763,3.12874,,,,,,-0.28,0.42,-0.13,1.02,-0.13,0.63,-0.28,1.45,2.0,7.0,4.0,18.0,4.0,11.0,10.0,14.0,-0.0,-0.0292,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0251,-0.0483,-0.0568,-0.0317,-0.0232,-0.0085,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,305784300,50160800,20494000,30578430000.0,16.4,5.76,0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2009-11-24,MAXIS,3.1002,3.106,3.0303,3.0303,3.0303,30548000,0.0,0,3.12798,3.14316,-0.01517,-0.00436,-0.01081,,,3.14259,3.15022,3.15428,3.15637,3.12245,,,,3.03,,-0.08,0.42,-0.13,1.02,-0.13,0.63,-0.28,1.45,1.0,7.0,4.0,18.0,4.0,11.0,10.0,14.0,-0.0,-0.0699,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0615,-0.1169,-0.1378,-0.0763,-0.0554,-0.0209,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,3.03,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-24,1999-01-01,1999-01-01,50160800,20494000,30548000,16.4,5.76,-73.12,0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,-30548000.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2009-11-25,MAXIS,3.0361,3.0944,3.0361,3.0886,3.0886,26872000,0.0,0,3.12192,3.13912,-0.01719,-0.00693,-0.01026,-0.017,,3.13844,3.14781,3.15298,3.15569,3.12029,3.12,,,,,0.41,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,7.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,0.0583,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0788,-0.1454,-0.1725,-0.0937,-0.0666,-0.0271,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,0.0,0.0,0.0,3.03,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-24,1999-01-01,1999-01-01,20494000,30548000,26872000,5.76,-73.12,-23.01,0,0,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2009-11-26,MAXIS,3.0944,3.1468,3.0944,3.1294,3.1294,33111600,0.0,0,3.12307,3.1384,-0.01532,-0.00861,-0.00671,,,3.13774,3.14708,3.15251,3.15543,3.12131,,,0.0094,,,0.37,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,6.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,0.0408,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,-0.0835,-0.1477,-0.1769,-0.0934,-0.0642,-0.0292,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,0.0,0.0,0.0,3.03,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-24,1999-01-01,1999-01-01,30548000,26872000,33111600,-73.12,-23.01,16.19,0,0,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2009-11-30,MAXIS,3.1119,3.2051,3.106,3.176,3.176,83372500,0.0,0,3.13122,3.14118,-0.00997,-0.00888,-0.00109,,,3.14069,3.14822,3.15297,3.15564,3.1241,,,0.056,,3.176,0.28,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,4.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,0.0466,0.0,,,,,,,,,,,,65.88962,,,,,,,,,,0,0,0,,0,0,0,-0.0742,-0.1228,-0.1495,-0.0753,-0.0486,-0.0267,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,3.176,0.0,0.0,3.03,0.0,0.0,2009-11-30,1999-01-01,1999-01-01,2009-11-24,1999-01-01,1999-01-01,26872000,33111600,83372500,-23.01,16.19,58.35,1,0,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83372500.0,,,,,,p2n,p2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2009-12-01,MAXIS,3.1701,3.1701,3.1294,3.1352,3.1352,9466300,0.0,0,3.13183,3.14074,-0.00891,-0.00889,-2e-05,,,3.14026,3.14771,3.15262,3.15543,3.12743,,,0.0152,,,0.18,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,3.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,-0.0,-0.0408,,,,,,,,,,,,74.77597,,,74.776,,,,,,,0,0,0,,0,0,0,-0.0772,-0.1236,-0.1517,-0.0745,-0.0464,-0.0281,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,3.176,0.0,0.0,3.03,0.0,0.0,2009-11-30,1999-01-01,1999-01-01,2009-11-24,1999-01-01,1999-01-01,33111600,83372500,9466300,16.19,58.35,-12.14,1,0,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,74.776,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,2009-12-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-9466300.0,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2009-12-02,MAXIS,3.1468,3.1527,3.1294,3.1294,3.1294,10127300,0.0,0,3.13146,3.1399,-0.00844,-0.0088,0.00035,,,3.13943,3.14699,3.15216,3.15517,3.13037,,,0.0094,3.129,,0.08,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,2.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,-0.0,-0.0058,,,,,,,,,,,,66.19031,68.95197,,,,,,,,,0,0,0,,0,0,0,-0.0818,-0.1273,-0.1574,-0.0756,-0.0455,-0.0301,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,3.176,0.0,0.0,3.129,3.03,0.0,2009-11-30,1999-01-01,1999-01-01,2009-12-02,2009-11-24,1999-01-01,83372500,9466300,10127300,58.35,-12.14,-18.25,1,0,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,74.776,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,2009-12-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,p2n,p2p,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,,
2009-12-03,MAXIS,3.1294,3.1818,3.1294,3.1585,3.1585,5542800,0.0,0,3.13562,3.14128,-0.00566,-0.00817,0.00251,,,3.1409,3.14744,3.15229,3.15521,3.13221,,,0.0385,,3.158,0.03,-0.13,1.02,-0.13,0.63,-0.28,1.45,-1.31,1.0,4.0,18.0,4.0,11.0,10.0,14.0,12.0,0.0291,0.0,,,,,,,,,,,,57.7076,66.22463,,,,,,,,,0,0,0,,0,0,0,-0.0777,-0.1139,-0.1431,-0.0654,-0.0362,-0.0292,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,3.12,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,3.158,3.176,0.0,3.129,3.03,0.0,2009-12-03,2009-11-30,1999-01-01,2009-12-02,2009-11-24,1999-01-01,9466300,10127300,5542800,-12.14,-18.25,-75.59,1,1,0,0,0,0.0,0.0,0.0,-0.017,100.0,100.0,0.0,0.0,0.0,-0.00693,100.0,100.0,74.776,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2009-11-25,1999-01-01,1999-01-01,2009-12-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5542800.0,,p2n,p2p,p2n,n2n,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
