Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2008-04-24,0.11793,,,,,0.1181,0.1181,0.1181,0.1181,0.1181,0.1181,0.0,0.0,0.0,,,-38.1,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,62.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,214125,0.0,0.0,21412500.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2008-04-25,0.11761,,,,0.119,0.11816,0.11813,0.11812,0.11811,0.11822,0.11816,6e-05,1e-05,5e-05,,,-37.93,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,61.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,0.0008,0.0,,,,,,,,,,,,,,,,0.0002,0.0004,0.0005,0.0003,0.0002,0.0001,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.119,0.0,0.0,0.0,0.0,0.0,2008-04-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,214125,22961,0.0,21412500.0,10.72,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2008-04-28,0.11731,,,,,0.11816,0.11813,0.11812,0.11811,0.1182,0.11815,5e-05,2e-05,3e-05,,,-37.77,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,60.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0008,,,,,,,,,,,,,,,,0.0002,0.0004,0.0005,0.0003,0.0002,0.0001,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.119,0.0,0.0,0.0,0.0,0.0,2008-04-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,214125,22961,4665,21412500.0,10.72,1.97,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2008-04-29,0.11705,,,,,0.11798,0.11804,0.11807,0.11808,0.11783,0.11798,-0.00015,-1e-05,-0.00013,,,-37.63,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,59.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0023,,,,,,,,,,,,,,,,-0.0004,-0.0009,-0.001,-0.0006,-0.0005,-0.0001,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.119,0.0,0.0,0.0,0.0,0.0,2008-04-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,22961,4665,9155,10.72,1.97,-84.79,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-9155.0,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-04-30,0.11681,,,0.115,,0.11775,0.11792,0.11801,0.11805,0.1174,0.11776,-0.00036,-8e-05,-0.00028,,,-37.5,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,58.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0008,,,,,,,,,,,,,,,,-0.0013,-0.0026,-0.003,-0.0017,-0.0013,-0.0004,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.119,0.0,0.0,0.115,0.0,0.0,2008-04-25,1999-01-01,1999-01-01,2008-04-30,1999-01-01,1999-01-01,4665,9155,32916,1.97,-84.79,27.06,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-32916.0,,,,,,,p2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-05-02,0.11656,,,,0.117,0.11771,0.1179,0.11799,0.11805,0.11738,0.11773,-0.00034,-0.00013,-0.00021,,,-37.37,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,56.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,0.0023,0.0,,,,,,,,,,,,,,,,-0.0015,-0.0028,-0.0034,-0.0019,-0.0013,-0.0006,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.117,0.119,0.0,0.115,0.0,0.0,2008-05-02,2008-04-25,1999-01-01,2008-04-30,1999-01-01,1999-01-01,9155,32916,19487,-84.79,27.06,31.71,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-05-05,0.11632,,,0.116,,0.11757,0.11781,0.11795,0.11802,0.11714,0.11758,-0.00044,-0.0002,-0.00025,,,-37.24,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,55.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0015,,,,,,,,,,,,36.48702,,,,-0.0021,-0.0038,-0.0045,-0.0024,-0.0017,-0.0007,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.117,0.119,0.0,0.116,0.115,0.0,2008-05-02,2008-04-25,1999-01-01,2008-05-05,2008-04-30,1999-01-01,32916,19487,3912,27.06,31.71,-8.52,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-3912.0,,,,p2n,n2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-05-06,0.11609,,,,,0.11754,0.11779,0.11794,0.11802,0.11716,0.11756,-0.0004,-0.00024,-0.00016,,,-37.12,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,54.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,0.0015,0.0,,,,,,,,,,,,54.70588,,,,-0.0023,-0.004,-0.0048,-0.0025,-0.0017,-0.0008,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.117,0.119,0.0,0.116,0.115,0.0,2008-05-02,2008-04-25,1999-01-01,2008-05-05,2008-04-30,1999-01-01,19487,3912,5191,31.71,-8.52,-49.23,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,5191.0,,p2n,n2p,p2n,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-05-07,0.11588,,,,0.117,0.11747,0.11775,0.11791,0.118,0.11708,0.11749,-0.00041,-0.00027,-0.00014,,,-37.0,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,53.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0007,,,,,,,,,,,,55.2381,48.81033,,55.238,-0.0025,-0.0044,-0.0053,-0.0028,-0.0019,-0.0009,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.117,0.117,0.119,0.116,0.115,0.0,2008-05-07,2008-05-02,2008-04-25,2008-05-05,2008-04-30,1999-01-01,3912,5191,18290,-8.52,-49.23,-4.19,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,55.238,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2008-05-07,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,p2n,n2p,p2n,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2008-05-08,0.11568,,,0.115,,0.11728,0.11764,0.11785,0.11797,0.11676,0.11731,-0.00055,-0.00033,-0.00022,,,-36.89,39.73,-34.31,5.97,-11.27,11.11,-2.86,57.35,52.0,26.0,46.0,10.0,26.0,25.0,26.0,38.0,-0.0,-0.0016,,,,,,,,,,,,48.54071,52.82823,,,-0.0033,-0.0057,-0.0069,-0.0036,-0.0024,-0.0012,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.117,0.117,0.119,0.115,0.116,0.115,2008-05-07,2008-05-02,2008-04-25,2008-05-08,2008-05-05,2008-04-30,5191,18290,4113,-49.23,-4.19,0.73,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,55.238,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2008-05-07,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,p2n,n2p,p2n,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
