Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2005-03-22,1.12647,,,,,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,,,11.5,-1.04,12.95,-30.77,13.07,-32.94,11.8,-0.12,5.0,3.0,9.0,35.0,15.0,26.0,13.0,2.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,25024400,0.0,0.0,2502440000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2005-03-23,1.1761,,,,,1.10462,1.10235,1.10119,1.1006,1.10923,1.10444,0.00479,0.00096,0.00383,,,6.79,-1.04,12.95,-30.77,13.07,-32.94,11.8,-0.12,4.0,3.0,9.0,35.0,15.0,26.0,13.0,2.0,0.06,0.0,,,,,,,,,,,,,,,,0.0175,0.0343,0.0402,0.0227,0.0168,0.0059,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,25024400,14679200,0.0,2502440000.0,58.66,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-24,1.21599,,,,,1.11964,1.1101,1.10512,1.10258,1.13858,1.11893,0.01965,0.0047,0.01495,,,3.29,-1.04,12.95,-30.77,13.07,-32.94,11.8,-0.12,3.0,3.0,9.0,35.0,15.0,26.0,13.0,2.0,0.14,0.0,,,,,,,,,,,,,,,,0.0752,0.1452,0.1706,0.0954,0.07,0.0254,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,25024400,14679200,21330900,2502440000.0,58.66,53.73,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-25,1.24218,,,,,1.14275,1.12226,1.11136,1.10574,1.18188,1.14123,0.04064,0.01189,0.02876,,,1.11,-1.04,12.95,-30.77,13.07,-32.94,11.8,-0.12,2.0,3.0,9.0,35.0,15.0,26.0,13.0,2.0,0.12,0.0,,,,,,,,,,,,,,,,0.1652,0.3139,0.3701,0.2049,0.1487,0.0562,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,14679200,21330900,18692400,58.66,53.73,-10.37,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,18692400.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-28,1.25447,,,,1.45,1.16638,1.13511,1.11807,1.10916,1.22313,1.1641,0.05902,0.02131,0.03771,,,0.12,-1.04,12.95,-30.77,13.07,-32.94,11.8,-0.12,1.0,3.0,9.0,35.0,15.0,26.0,13.0,2.0,0.03,0.0,,,,,,,,,,,,,,,,0.2595,0.4831,0.5722,0.3127,0.2236,0.0891,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1.45,0.0,0.0,0.0,0.0,0.0,2005-03-28,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,21330900,18692400,21832300,53.73,-10.37,13.08,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-29,1.25572,,1.256,,,1.18051,1.14354,1.12266,1.11156,1.24264,1.17787,0.06477,0.03,0.03477,,0.065,-1.01,12.95,-30.77,13.07,-32.94,11.8,-0.12,52.86,3.0,9.0,35.0,15.0,26.0,13.0,2.0,30.0,-0.0,-0.1,,,,,,,,,,,,,,,,0.3198,0.5785,0.6895,0.3697,0.2587,0.111,1,1,1,,0.15,,,,,,,1.256,0.0,0.0,0.0,0.0,0.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1.45,0.0,0.0,0.0,0.0,0.0,2005-03-28,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,18692400,21832300,9327700,-10.37,13.08,-19.41,0.065,0.0,0.0,100.0,100.0,100.0,0.03,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-30,1.25057,,,1.12,,1.17585,1.14261,1.12261,1.11165,1.22378,1.17359,0.05019,0.03404,0.01615,,,-0.61,12.95,-30.77,13.07,-32.94,11.8,-0.12,52.86,2.0,9.0,35.0,15.0,26.0,13.0,2.0,30.0,-0.0,-0.23,,,,,,,,,,,,56.02402,,,,0.3096,0.5324,0.642,0.3324,0.2228,0.1096,1,1,1,,0.15,,,,,,,1.256,0.0,0.0,0.0,0.0,0.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1.45,0.0,0.0,1.12,0.0,0.0,2005-03-28,1999-01-01,1999-01-01,2005-03-30,1999-01-01,1999-01-01,21832300,9327700,11411900,13.08,-19.41,-14.6,0.065,0.0,0.0,100.0,100.0,100.0,0.03,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-03-31,1.24448,,,,,1.17386,1.1429,1.12315,1.11203,1.21243,1.17184,0.04059,0.03535,0.00524,,,-0.12,12.95,-30.77,13.07,-32.94,11.8,-0.12,52.86,1.0,9.0,35.0,15.0,26.0,13.0,2.0,30.0,0.03,0.0,,,,,,,,,,,,33.11493,,,,0.3087,0.5071,0.6183,0.3096,0.1984,0.1112,0,0,0,,,,,0.15,,,,1.256,0.0,0.0,0.0,0.0,0.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1.45,0.0,0.0,1.12,0.0,0.0,2005-03-28,1999-01-01,1999-01-01,2005-03-30,1999-01-01,1999-01-01,9327700,11411900,6100900,-19.41,-14.6,-36.95,0.065,0.0,0.0,100.0,100.0,100.0,0.03,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2005-04-01,1.24256,1.243,,,1.2,1.17588,1.14514,1.12467,1.1129,1.21051,1.17393,0.03659,0.0356,0.00099,,,12.99,-30.77,13.07,-32.94,11.8,-0.12,52.86,-0.08,9.0,35.0,15.0,26.0,13.0,2.0,30.0,1.0,0.05,0.0,,,,,,,,,,,,23.7715,37.63682,23.771,,0.3224,0.5121,0.6298,0.3074,0.1897,0.1177,0,1,0,,,,0.15,,,,,1.256,0.0,0.0,1.243,0.0,0.0,2005-03-29,1999-01-01,1999-01-01,2005-04-01,1999-01-01,1999-01-01,1.2,1.45,0.0,1.12,0.0,0.0,2005-04-01,2005-03-28,1999-01-01,2005-03-30,1999-01-01,1999-01-01,11411900,6100900,4104200,-14.6,-36.95,-19.46,0.065,0.0,0.0,100.0,100.0,100.0,0.03,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,23.771,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2005-04-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.BullEnd,,
2005-04-04,1.24815,,,1.17,,1.17542,1.14612,1.12557,1.11347,1.20428,1.17363,0.03065,0.03461,-0.00396,,,12.49,-30.77,13.07,-32.94,11.8,-0.12,52.86,-0.08,8.0,35.0,15.0,26.0,13.0,2.0,30.0,1.0,-0.0,-0.03,,,,,,,,,,,,32.82241,29.90295,,,0.3265,0.4985,0.6195,0.293,0.172,0.121,0,1,0,,,,0.15,,,,,1.256,0.0,0.0,1.243,0.0,0.0,2005-03-29,1999-01-01,1999-01-01,2005-04-01,1999-01-01,1999-01-01,1.2,1.45,0.0,1.17,1.12,0.0,2005-04-01,2005-03-28,1999-01-01,2005-04-04,2005-03-30,1999-01-01,6100900,4104200,4872500,-36.95,-19.46,-30.25,0.065,0.0,0.0,100.0,100.0,100.0,0.03,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,23.771,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-03-29,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2005-04-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.BullEnd,,
