Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2005-08-23,0.2623,,,,,0.2562,0.2562,0.2562,0.2562,0.2562,0.2562,0.0,0.0,0.0,,,80.33,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,24.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,28843400,0.0,0.0,2884340000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2005-08-24,0.27406,,,,,0.2588,0.25753,0.25687,0.25654,0.2614,0.2587,0.0027,0.00054,0.00216,,,72.59,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,23.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,0.0338,0.0,,,,,,,,,,,,,,,,0.0099,0.0193,0.0226,0.0127,0.0094,0.0033,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,28843400,5211000,0.0,2884340000.0,18.07,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-08-25,0.28446,,,,0.319,0.26343,0.25994,0.2581,0.25716,0.27026,0.26317,0.00709,0.00185,0.00524,,,66.28,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,22.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,0.029,0.0,,,,,,,,,,,,,,,,0.0278,0.0533,0.0627,0.0349,0.0255,0.0094,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.319,0.0,0.0,0.0,0.0,0.0,2005-08-25,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,28843400,5211000,13526200,2884340000.0,18.07,39.72,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-08-26,0.29276,,,0.304,,0.26659,0.26168,0.25902,0.25763,0.27553,0.26623,0.0093,0.00334,0.00596,,,61.57,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,21.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,-0.0,-0.0145,,,,,,,,,,,,,,,,0.0405,0.0757,0.0896,0.0491,0.0352,0.0139,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.319,0.0,0.0,0.304,0.0,0.0,2005-08-25,1999-01-01,1999-01-01,2005-08-26,1999-01-01,1999-01-01,5211000,13526200,5235900,18.07,39.72,-49.62,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-5235900.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-08-29,0.29875,,,,0.314,0.27025,0.26374,0.26011,0.25819,0.28148,0.26978,0.01169,0.00501,0.00668,,,58.32,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,20.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,0.0097,0.0,,,,,,,,,,,,,,,,0.0555,0.1014,0.1206,0.0651,0.0459,0.0192,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.314,0.319,0.0,0.304,0.0,0.0,2005-08-29,2005-08-25,1999-01-01,2005-08-26,1999-01-01,1999-01-01,13526200,5235900,3408500,39.72,-49.62,-7.52,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-08-30,0.30268,,,,,0.27326,0.26553,0.26109,0.2587,0.28576,0.27271,0.01305,0.00662,0.00643,,,56.27,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,19.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,-0.0,-0.0049,,,,,,,,,,,,,,,,0.0683,0.1217,0.1456,0.0773,0.0534,0.0239,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.314,0.319,0.0,0.304,0.0,0.0,2005-08-29,2005-08-25,1999-01-01,2005-08-26,1999-01-01,1999-01-01,5235900,3408500,1730600,-49.62,-7.52,-53.2,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,-1730600.0,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-09-01,0.3053,,,0.295,,0.27491,0.26668,0.26175,0.25906,0.28715,0.27435,0.0128,0.00785,0.00495,,,54.93,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,17.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,-0.0,-0.0145,,,,,,,,,,,,56.89061,,,,0.0762,0.1316,0.1585,0.0823,0.0554,0.0269,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.314,0.319,0.0,0.295,0.304,0.0,2005-08-29,2005-08-25,1999-01-01,2005-09-01,2005-08-26,1999-01-01,3408500,1730600,2819900,-7.52,-53.2,-23.29,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-09-02,0.30769,,,,,0.27719,0.26816,0.2626,0.25951,0.28982,0.27658,0.01324,0.00893,0.00431,,,53.73,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,16.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,0.0097,0.0,,,,,,,,,,,,43.41264,,,,0.0865,0.1459,0.1768,0.0903,0.0594,0.0309,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.314,0.319,0.0,0.295,0.304,0.0,2005-08-29,2005-08-25,1999-01-01,2005-09-01,2005-08-26,1999-01-01,1730600,2819900,2467300,-53.2,-23.29,-11.83,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-09-05,0.31062,,,,0.309,0.27966,0.26977,0.26352,0.26001,0.29282,0.27901,0.01381,0.00991,0.0039,,0.014,52.28,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,15.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,0.0048,0.0,,,,,,,,,,,,37.4677,45.92365,37.468,,0.0976,0.1614,0.1965,0.0989,0.0638,0.0351,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.309,0.314,0.319,0.295,0.304,0.0,2005-09-05,2005-08-29,2005-08-25,2005-09-01,2005-08-26,1999-01-01,2819900,2467300,1229700,-23.29,-11.83,-7.14,0.014,0.0,0.0,100.0,100.0,100.0,0.00991,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,37.468,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-09-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2439,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,2005-09-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-09-06,0.31469,,,,,0.2812,0.27095,0.26424,0.2604,0.29388,0.28054,0.01334,0.01059,0.00274,,,50.31,-30.02,0.6,-21.02,2.28,-6.69,0.8,-17.39,14.0,50.0,4.0,17.0,6.0,10.0,10.0,19.0,-0.0,-0.0096,,,,,,,,,,,,42.89941,41.25992,,42.899,0.1055,0.1696,0.208,0.1025,0.0641,0.0384,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.309,0.314,0.319,0.295,0.304,0.0,2005-09-05,2005-08-29,2005-08-25,2005-09-01,2005-08-26,1999-01-01,2467300,1229700,1855500,-11.83,-7.14,-14.8,0.014,0.0,0.0,100.0,100.0,100.0,0.00991,0.0,0.0,100.0,100.0,100.0,42.899,0.0,0.0,37.468,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-09-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2439,0,0,0,0,0,2005-09-06,1999-01-01,1999-01-01,2005-09-05,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
