Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2005-04-12,1.16336,,,,,1.2401,1.2401,1.2401,1.2401,1.2401,1.2401,0.0,0.0,0.0,,,-83.32,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,35.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,43201500,0.0,0.0,4320150000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2005-04-13,1.01378,,,,1.25,1.24085,1.24048,1.24029,1.2402,1.24161,1.24083,0.00078,0.00016,0.00063,,0.001,-80.86,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,34.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,0.0098,0.0,,,,,,,,,,,,,,,,0.0028,0.0056,0.0065,0.0037,0.0028,0.0009,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,43201500,20504000,0.0,4320150000.0,47.46,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2005-04-14,0.87512,,,,,1.20483,1.22214,1.23103,1.23554,1.16945,1.20614,-0.03669,-0.00721,-0.02948,,,-77.83,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,33.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.4773,,,,,,,,,,,,,,,,-0.134,-0.262,-0.3071,-0.1731,-0.128,-0.0451,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,43201500,20504000,26560500,4320150000.0,47.46,41.69,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-27779900.0,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-15,0.75262,,,0.468,,1.14812,1.19254,1.21591,1.2279,1.06146,1.15143,-0.08997,-0.02376,-0.0662,,,-74.22,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,32.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.3051,,,,,,,,,,,,,,,,-0.3536,-0.6779,-0.7978,-0.4442,-0.3243,-0.1199,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.468,0.0,0.0,2005-04-13,1999-01-01,1999-01-01,2005-04-15,1999-01-01,1999-01-01,20504000,26560500,27779900,47.46,41.69,-17.08,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-18,0.64909,,,,0.472,1.09614,1.1643,1.20119,1.22039,0.97084,1.10113,-0.13029,-0.04507,-0.08522,,,-70.11,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,31.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,0.0049,0.0,,,,,,,,,,,,,,,,-0.5609,-1.0505,-1.2425,-0.6816,-0.4896,-0.192,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,1.25,0.0,0.468,0.0,0.0,2005-04-18,2005-04-13,1999-01-01,2005-04-15,1999-01-01,1999-01-01,26560500,27779900,9001900,41.69,-17.08,-15.37,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-19,0.56426,,,0.448,,1.04627,1.1362,1.18627,1.2127,0.89037,1.05274,-0.16237,-0.06853,-0.09384,,,-65.62,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,30.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.0246,,,,,,,,,,,,,,,,-0.765,-1.4,-1.6643,-0.8993,-0.635,-0.2643,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,1.25,0.0,0.448,0.468,0.0,2005-04-18,2005-04-13,1999-01-01,2005-04-19,2005-04-15,1999-01-01,27779900,9001900,5620900,-17.08,-15.37,-33.06,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-20,0.49626,,,,0.453,1.00061,1.1094,1.17175,1.20514,0.82303,1.00829,-0.18525,-0.09187,-0.09338,,,-60.91,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,29.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,0.0049,0.0,,,,,,,,,,,,3.52787,,,,-0.9574,-1.7114,-2.0453,-1.0879,-0.754,-0.3339,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.472,1.25,0.448,0.468,0.0,2005-04-20,2005-04-18,2005-04-13,2005-04-19,2005-04-15,1999-01-01,9001900,5620900,7501600,-15.37,-33.06,-47.82,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-22,0.44432,,,,,0.95733,1.08307,1.15722,1.1975,0.7638,0.96604,-0.20225,-0.11395,-0.0883,,,-56.34,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,27.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.0147,,,,,,,,,,,,2.99086,,2.991,,-1.1443,-1.9989,-2.4017,-1.2574,-0.8546,-0.4028,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.472,1.25,0.448,0.468,0.0,2005-04-20,2005-04-18,2005-04-13,2005-04-19,2005-04-15,1999-01-01,5620900,7501600,8802100,-33.06,-47.82,-0.9,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,2.991,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,2005-04-22,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-25,0.40734,,,,,0.91473,1.05642,1.14229,1.1896,0.70837,0.92437,-0.21601,-0.13436,-0.08165,,,-52.37,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,26.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.0345,,,,,,,,,,,,3.80073,3.43982,,3.801,-1.3318,-2.2756,-2.7487,-1.4169,-0.9438,-0.4731,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.472,1.25,0.448,0.468,0.0,2005-04-20,2005-04-18,2005-04-13,2005-04-19,2005-04-15,1999-01-01,7501600,8802100,7665900,-47.82,-0.9,9.33,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,3.801,0.0,0.0,2.991,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,2005-04-25,1999-01-01,1999-01-01,2005-04-22,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2005-04-26,0.38176,,,0.359,,0.87199,1.02908,1.12678,1.18134,0.65465,0.88251,-0.22786,-0.15306,-0.0748,,,-49.18,36.6,-14.34,7.05,-6.17,0.44,-8.3,9.52,25.0,10.0,15.0,7.0,10.0,3.0,26.0,11.0,-0.0,-0.0443,,,,,,,,,,,,2.77854,3.19004,2.779,,-1.5226,-2.5479,-3.0935,-1.5709,-1.0253,-0.5456,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.472,1.25,0.359,0.448,0.468,2005-04-20,2005-04-18,2005-04-13,2005-04-26,2005-04-19,2005-04-15,8802100,7665900,7822700,-0.9,9.33,1.34,0.001,0.0,0.0,100.0,100.0,100.0,0.00016,0.0,0.0,100.0,100.0,100.0,3.801,0.0,0.0,2.779,2.991,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2005-04-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2294,0,0,0,0,0,2005-04-25,1999-01-01,1999-01-01,2005-04-26,2005-04-22,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
