Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2000-01-03,2.03314,,,,,2.0329,2.0329,2.0329,2.0329,2.0329,2.0329,0.0,0.0,0.0,,,7.42,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,15.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,118000,0.0,0.0,11800000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2000-01-04,2.03314,,,,2.097,2.03785,2.03542,2.03417,2.03354,2.04279,2.03766,0.00513,0.00103,0.0041,,0.005,7.42,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,14.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,0.0643,0.0,,,,,,,,,,,,,,,,0.0188,0.0368,0.0431,0.0243,0.018,0.0063,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.097,0.0,0.0,0.0,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,118000,201000,0.0,11800000.0,170.34,0.005,0.0,0.0,100.0,100.0,100.0,0.00103,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,368,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2000-01-05,2.03276,,,2.005,,2.03534,2.03424,2.0336,2.03326,2.03702,2.03527,0.00176,0.00117,0.00059,,,7.44,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,13.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,-0.0,-0.0919,,,,,,,,,,,,,,,,0.0098,0.0174,0.0208,0.011,0.0076,0.0034,0,1,0,,,,0.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.097,0.0,0.0,2.005,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,2000-01-05,1999-01-01,1999-01-01,118000,201000,40000,11800000.0,170.34,12.54,0.005,0.0,0.0,100.0,100.0,100.0,0.00103,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,368,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BullEnd,,
2000-01-06,2.03318,,,,,2.03445,2.03383,2.03341,2.03316,2.03497,2.03441,0.00057,0.00105,-0.00049,0.001,,7.42,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,12.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,0.0184,0.0,,,,,,,,,,,,,,,,0.0067,0.0104,0.0129,0.0062,0.0037,0.0025,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.097,0.0,0.0,2.005,0.0,0.0,2000-01-04,1999-01-01,1999-01-01,2000-01-05,1999-01-01,1999-01-01,201000,40000,76000,170.34,12.54,-11.7,0.005,0.0,0.0,0.001,100.0,100.0,0.00103,0.0,0.0,0.00105,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-04,1999-01-01,1999-01-01,2000-01-06,1999-01-01,1999-01-01,368,0,0,370,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.BearStart,Life.Bull,Life.BullEnd,Life.BearStart,,
2000-01-11,2.03619,,,,2.07,2.03715,2.03523,2.03412,2.03353,2.0403,2.03702,0.00329,0.0015,0.00179,,0.003,7.26,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,9.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,0.0459,0.0,,,,,,,,,,,,,,,,0.017,0.0303,0.0362,0.0192,0.0133,0.0059,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,2.005,0.0,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-05,1999-01-01,1999-01-01,40000,76000,68000,12.54,-11.7,-41.96,0.003,0.005,0.0,0.001,100.0,100.0,0.0015,0.00103,0.0,0.00105,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-06,1999-01-01,1999-01-01,7,368,0,370,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.BearStart,Life.Bull,Life.BullEnd,Life.BearStart,Life.Bull,,
2000-01-12,2.04402,,,,,2.03682,2.03514,2.0341,2.03352,2.03916,2.03671,0.00245,0.00169,0.00076,,,6.85,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,8.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,-0.0,-0.0367,,,,,,,,,,,,,,,,0.0162,0.0272,0.033,0.0168,0.011,0.0058,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,2.005,0.0,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-05,1999-01-01,1999-01-01,76000,68000,88000,-11.7,-41.96,26.09,0.003,0.005,0.0,0.001,100.0,100.0,0.0015,0.00103,0.0,0.00105,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-06,1999-01-01,1999-01-01,7,368,0,370,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-88000.0,,,,,,,,n2p,Life.BearStart,Life.Bull,Life.BullEnd,Life.BearStart,Life.Bull,,
2000-01-13,2.05769,,,,,2.03511,2.03433,2.03371,2.03333,2.03537,2.03507,0.0003,0.00141,-0.00111,,,6.14,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,7.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,-0.0,-0.0184,,,,,,,,,,,,55.63335,,,,0.01,0.014,0.0178,0.0078,0.004,0.0038,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,2.005,0.0,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-05,1999-01-01,1999-01-01,68000,88000,90000,-41.96,26.09,6.03,0.003,0.005,0.0,0.001,100.0,100.0,0.0015,0.00103,0.0,0.00105,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-06,1999-01-01,1999-01-01,7,368,0,370,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,n2p,Life.Bull,Life.BullEnd,Life.BearStart,Life.Bull,Life.BearStart,,
2000-01-14,2.07704,,,1.932,,2.02715,2.0303,2.03169,2.03232,2.01942,2.02741,-0.00799,-0.00047,-0.00752,-0.008,,5.15,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,6.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,-0.0,-0.0828,,,,,,,,,,,,34.42522,,34.425,,-0.0202,-0.0454,-0.0517,-0.0315,-0.0252,-0.0063,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,1.932,2.005,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-05,1999-01-01,88000,90000,188000,26.09,6.03,48.78,0.003,0.005,0.0,-0.008,0.001,100.0,0.0015,0.00103,0.0,-0.00047,0.00105,100.0,0.0,0.0,0.0,34.425,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-06,1999-01-01,7,368,0,8,370,0,1999-01-01,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,-188000.0,,,,,,n2p,p2p,Life.BullEnd,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2000-01-17,2.10099,,,,,2.0283,2.03077,2.0319,2.03242,2.02291,2.0285,-0.00559,-0.00149,-0.0041,,,3.95,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,5.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,0.1104,0.0,,,,,,,,,,,,34.64737,41.56865,,,-0.0165,-0.036,-0.0412,-0.0247,-0.0195,-0.0052,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,1.932,2.005,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-05,1999-01-01,90000,188000,75000,6.03,48.78,-3.55,0.003,0.005,0.0,-0.008,0.001,100.0,0.0015,0.00103,0.0,-0.00047,0.00105,100.0,0.0,0.0,0.0,34.425,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-06,1999-01-01,7,368,0,8,370,0,1999-01-01,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,75000.0,,,,n2p,p2p,p2n,Life.BullEnd,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2000-01-18,2.12708,,,,,2.03856,2.0359,2.03446,2.0337,2.04425,2.03836,0.00589,-2e-05,0.00591,,,2.68,-0.87,23.79,-17.76,10.39,-16.44,1.52,-23.59,4.0,3.0,18.0,10.0,17.0,19.0,8.0,35.0,0.1195,0.0,,,,,,,,,,,,39.32609,36.13289,,,0.022,0.041,0.0486,0.0266,0.019,0.0076,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.07,2.097,0.0,1.932,2.005,0.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-05,1999-01-01,188000,75000,279000,48.78,-3.55,53.54,0.003,0.005,0.0,-0.008,0.001,100.0,0.0015,0.00103,0.0,-0.00047,0.00105,100.0,0.0,0.0,0.0,34.425,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-11,2000-01-04,1999-01-01,2000-01-14,2000-01-06,1999-01-01,7,368,0,8,370,0,1999-01-01,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,279000.0,,,,,n2p,p2p,p2n,n2p,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,Life.Bull,,
