Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2000-01-11,4.9363,,,,,4.9446,4.9446,4.9446,4.9446,4.9446,4.9446,0.0,0.0,0.0,,,-0.45,1.06,-0.95,39.46,-16.24,11.64,-12.36,1.1,2.0,6.0,4.0,19.0,9.0,18.0,19.0,7.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,11994,0.0,0.0,1199400.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2000-01-12,4.92222,,,,,4.94292,4.94375,4.94417,4.94438,4.94125,4.94299,-0.00174,-0.00035,-0.00139,,,-0.17,1.06,-0.95,39.46,-16.24,11.64,-12.36,1.1,1.0,6.0,4.0,19.0,9.0,18.0,19.0,7.0,-0.0,-0.0218,,,,,,,,,,,,,,,,-0.0063,-0.0125,-0.0146,-0.0083,-0.0062,-0.0021,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,11994,8555,0.0,1199400.0,71.32,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-13,4.91444,4.914,,4.814,,4.933,4.93865,4.94159,4.94308,4.92165,4.93342,-0.01177,-0.00263,-0.00914,,,1.05,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,6.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,-0.0,-0.1089,,,,,,,,,,,,,,,,-0.0443,-0.0859,-0.1008,-0.0565,-0.0416,-0.0149,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,0.0,0.0,0.0,4.814,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,11994,8555,11135,1199400.0,71.32,54.18,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-14,4.9155,,,,,4.92718,4.93547,4.93992,4.94223,4.91177,4.92779,-0.01602,-0.00531,-0.01071,-0.016,,1.03,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,5.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,0.0435,0.0,,,,,,,,,,,,,,,,-0.0676,-0.1274,-0.1505,-0.0829,-0.0598,-0.0231,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,0.0,0.0,0.0,4.814,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,8555,11135,10705,71.32,54.18,-4.07,0.0,0.0,0.0,-0.016,100.0,100.0,0.0,0.0,0.0,-0.00531,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,0,0,0,378,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,10705.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-17,4.92524,,,,4.923,4.92685,4.93497,4.93958,4.94204,4.91347,4.92742,-0.01396,-0.00704,-0.00692,,,0.83,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,4.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,0.0654,0.0,,,,,,,,,,,,,,,,-0.0707,-0.1273,-0.1519,-0.0812,-0.0566,-0.0246,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.814,0.0,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,11135,10705,3826,54.18,-4.07,-15.56,0.0,0.0,0.0,-0.016,100.0,100.0,0.0,0.0,0.0,-0.00531,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,0,0,0,378,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-18,4.9402,,,,,4.92486,4.93364,4.93882,4.94163,4.91155,4.92546,-0.01392,-0.00841,-0.0055,,-0.014,0.52,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,3.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,-0.0,-0.0218,,,,,,,,,,,,,,,,-0.0799,-0.1396,-0.1677,-0.0878,-0.0597,-0.0281,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.814,0.0,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,10705,3826,5546,-4.07,-15.56,-21.78,-0.014,0.0,0.0,-0.016,100.0,100.0,-0.00841,0.0,0.0,-0.00531,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-18,1999-01-01,1999-01-01,2000-01-14,1999-01-01,1999-01-01,382,0,0,378,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-19,4.95552,,,4.792,,4.91465,4.92809,4.93591,4.94014,4.89317,4.91559,-0.02241,-0.01121,-0.0112,-0.022,,0.21,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,2.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,-0.0,-0.1089,,,,,,,,,,,,26.00418,,,,-0.1205,-0.2126,-0.2549,-0.1344,-0.0921,-0.0423,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.792,4.814,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-19,2000-01-13,1999-01-01,3826,5546,5546,-15.56,-21.78,-25.69,-0.014,0.0,0.0,-0.022,-0.016,100.0,-0.00841,0.0,0.0,-0.01121,-0.00531,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-18,1999-01-01,1999-01-01,2000-01-19,2000-01-14,1999-01-01,382,0,0,5,378,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-20,4.96565,,,,,4.9203,4.93044,4.93695,4.94062,4.90778,4.92096,-0.01318,-0.01161,-0.00157,,,0.01,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,1.0,4.0,19.0,9.0,18.0,19.0,7.0,37.0,0.196,0.0,,,,,,,,,,,,35.1871,,,,-0.1018,-0.1665,-0.2032,-0.1014,-0.0647,-0.0367,1,0,1,,,,,,-0.15,,,0.0,0.0,0.0,4.914,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.792,4.814,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-19,2000-01-13,1999-01-01,5546,5546,3396,-21.78,-25.69,-2.88,-0.014,0.0,0.0,-0.022,-0.016,100.0,-0.00841,0.0,0.0,-0.01121,-0.00531,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-18,1999-01-01,1999-01-01,2000-01-19,2000-01-14,1999-01-01,382,0,0,5,378,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2000-01-21,4.96594,,4.966,,,4.93892,4.93954,4.94141,4.94283,4.94695,4.93884,0.00811,-0.00767,0.01577,,,-0.95,39.46,-16.24,11.64,-12.36,1.1,-19.32,4.21,4.0,19.0,9.0,18.0,19.0,7.0,37.0,14.0,0.1743,0.0,,,,,,,,,,,,41.96061,34.38396,,,-0.0329,-0.0249,-0.0391,-0.0062,0.008,-0.0142,1,1,1,,,,,,,-0.15,,4.966,0.0,0.0,4.914,0.0,0.0,2000-01-21,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.792,4.814,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-19,2000-01-13,1999-01-01,5546,3396,9415,-25.69,-2.88,26.7,-0.014,0.0,0.0,-0.022,-0.016,100.0,-0.00841,0.0,0.0,-0.01121,-0.00531,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-18,1999-01-01,1999-01-01,2000-01-19,2000-01-14,1999-01-01,382,0,0,5,378,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2000-01-24,4.9552,,,,,4.95779,4.94913,4.94622,4.94523,4.98345,4.95702,0.02643,-0.00085,0.02728,,,-0.73,39.46,-16.24,11.64,-12.36,1.1,-19.32,4.21,3.0,19.0,9.0,18.0,19.0,7.0,37.0,14.0,0.0218,0.0,,,,,,,,,,,,61.96367,46.37046,,61.964,0.039,0.1157,0.1256,0.0866,0.0767,0.0099,1,1,1,,0.15,,,,,,,4.966,0.0,0.0,4.914,0.0,0.0,2000-01-21,1999-01-01,1999-01-01,2000-01-13,1999-01-01,1999-01-01,4.923,0.0,0.0,4.792,4.814,0.0,2000-01-17,1999-01-01,1999-01-01,2000-01-19,2000-01-13,1999-01-01,3396,9415,6835,-2.88,26.7,7.02,-0.014,0.0,0.0,-0.022,-0.016,100.0,-0.00841,0.0,0.0,-0.01121,-0.00531,100.0,61.964,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2000-01-18,1999-01-01,1999-01-01,2000-01-19,2000-01-14,1999-01-01,382,0,0,5,378,0,2000-01-24,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
