Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,no25,dist_no25,no200,dist_no200,all4,dist_all4,all4_no25,no200_no25,all4_no200,macd_short,macd_long,MACD,MACD_signal,smooth_macd,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,smooth_rsi,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,smooth_slowK,smooth_slowD,slow_troughs,slow_peaks,ATR,smooth_atr,atr_troughs,atr_peaks,all4_up,no25_up,no200_up,all4_momentum,no25_momentum,no200_momentum,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,atr_p1,atr_p2,atr_p3,atr_t1,atr_t2,atr_t3,atr_p1_date,atr_p2_date,atr_p3_date,atr_t1_date,atr_t2_date,atr_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,minap,maxap,minat,maxat,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2013-03-13,1.10139,,,,,1.1019,1.1019,1.1019,1.1019,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.1019,1.1019,0.0,0.0,-0.0,0.0,,,-0.13,2.91,-0.97,48.26,-12.7,10.48,-0.19,1.13,2.0,16.0,8.0,34.0,17.0,21.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,0.0315,0.0315,,,0,0,0,-0.0,-0.0,-0.0,,,,0.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,995600.0,0.0,0.0,99560000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,,
2013-03-14,1.1006,,,,,1.10129,1.10159,1.10174,1.10182,-0.00023,0.00022,-0.00045,0.00035,-0.00053,0.00043,0.00021,0.00013,8e-05,1.10068,1.10131,-0.00063,-0.00013,0.00026,-0.0005,,,-0.05,2.91,-0.97,48.26,-12.7,10.48,-0.19,1.13,1.0,16.0,8.0,34.0,17.0,21.0,4.0,9.0,-0.0,-0.0079,,,,,,,,,,,,,,,,,,,0.03094,0.03143,,,1,1,1,0.04,0.02,0.03,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,995600.0,1345200.0,0.0,99560000.0,135.11,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-15,1.10049,1.1,,,,1.10012,1.10098,1.10143,1.10166,-0.00068,0.00045,-0.00131,0.0007,-0.00154,0.00086,0.00042,0.00025,0.00016,1.09844,1.10019,-0.00175,-0.00045,0.00052,-0.0013,,,2.86,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,16.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,-0.0,-0.0079,,,,,,,,,,,,,,,,,,,0.02985,0.03136,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,995600.0,1345200.0,149700.0,99560000.0,135.11,6.4,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-18,1.1013,,,1.07,,1.09784,1.09978,1.10082,1.10135,-0.00157,0.00067,-0.00298,0.00105,-0.00352,0.00129,0.00062,0.00038,0.00025,1.09413,1.09798,-0.00385,-0.00113,0.00078,-0.00272,,,2.79,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,15.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,-0.0,-0.0157,,,,,,,,,,,,,,,,,,,0.02941,0.03128,,,1,1,1,-0.0,-0.0,-0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.12,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-18,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1345200.0,149700.0,524500.0,135.11,6.4,-18.92,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-19,1.10292,,,,,1.09693,1.09925,1.10053,1.1012,-0.00196,0.0009,-0.00359,0.0014,-0.00427,0.00173,0.00083,0.0005,0.00033,1.09289,1.0971,-0.00421,-0.00175,0.00104,-0.00246,,,2.64,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,14.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,0.0157,0.0,,,,,,,,,,,,,,,,,,,0.02899,0.0312,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.27,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-18,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,149700.0,524500.0,495900.0,6.4,-18.92,-42.06,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-20,1.1049,,,,,1.09913,1.10028,1.10102,1.10144,-0.00117,0.00113,-0.00189,0.00175,-0.00231,0.00217,0.00104,0.00062,0.00042,1.09791,1.0992,-0.0013,-0.00166,0.0013,0.00036,,,2.45,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,13.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,0.0394,0.0,,,,,,,,,,,,,,,,,,,0.02974,0.03112,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.45,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-18,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,524500.0,495900.0,8637200.0,-18.92,-42.06,725.36,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8637200,,,,,,,,n2p,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-21,1.10668,,,,1.141,1.10237,1.10188,1.10182,1.10184,6e-05,0.00136,0.00055,0.00211,0.00055,0.00261,0.00125,0.00075,0.0005,1.10457,1.10232,0.00225,-0.00087,0.00155,0.00313,,,2.29,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,12.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,0.0157,0.0,,,,,,,,,,,,,77.90294,,,,,,0.03098,0.03104,,,1,1,1,-0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.61,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141,0.0,0.0,1.07,0.0,0.0,2013-03-21,1999-01-01,1999-01-01,2013-03-18,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,495900.0,8637200.0,5673900.0,-42.06,725.36,53.32,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,n2p,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-22,1.10803,,,1.11,,1.10293,1.10219,1.10197,1.10192,0.00027,0.00161,0.00096,0.00248,0.00101,0.00307,0.00147,0.00087,0.0006,1.10536,1.10286,0.0025,-0.0002,0.00182,0.0027,,,2.16,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,11.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,-0.0,-0.0315,,,,,,,,,,,,,81.79369,,,,,,0.03102,0.03095,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.73,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141,0.0,0.0,1.11,1.07,0.0,2013-03-21,1999-01-01,1999-01-01,2013-03-22,2013-03-18,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,8637200.0,5673900.0,1656000.0,725.36,53.32,7.83,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,n2p,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-25,1.10901,,,,1.126,1.10467,1.1031,1.10244,1.10215,0.00095,0.00186,0.00223,0.00286,0.00252,0.00356,0.00169,0.001,0.00069,1.10846,1.10454,0.00392,0.00062,0.00209,0.00329,,,2.07,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,10.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,0.0158,0.0,,,,,,,,,,,,,71.79792,77.16485,,,,,0.03105,0.03086,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.82,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,1.141,0.0,1.11,1.07,0.0,2013-03-25,2013-03-21,1999-01-01,2013-03-22,2013-03-18,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,5673900.0,1656000.0,1111600.0,53.32,7.83,-47.13,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1111600,,,n2p,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
2013-03-26,1.10979,,,,,1.10445,1.10305,1.10243,1.10215,0.00091,0.00214,0.00203,0.00327,0.00231,0.00407,0.00193,0.00113,0.0008,1.10745,1.10434,0.0031,0.00112,0.00239,0.00198,,,2.0,-0.97,48.26,-12.7,10.48,-0.19,1.13,-6.74,9.0,8.0,34.0,17.0,21.0,4.0,9.0,11.0,-0.0,-0.0236,,,,,,,,,,,,,46.28458,66.6254,,,,,0.03108,0.03077,,,1,1,1,0.0,0.0,0.0,,0.15,,,,,,,0.0,0.0,0.0,1.1,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2013-03-15,1999-01-01,1999-01-01,0.89,,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,1.141,0.0,1.11,1.07,0.0,2013-03-25,2013-03-21,1999-01-01,2013-03-22,2013-03-18,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1656000.0,1111600.0,320300.0,7.83,-47.13,-63.42,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,n2p,,,p2n,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.Bull,,
