Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2006-05-09,0.42769,,,,,0.4311,0.4311,0.4311,0.4311,0.4311,0.4311,0.0,0.0,0.0,,,-8.34,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,12.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,142.0,0.0,0.0,14200.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2006-05-10,0.4209,,,,0.451,0.43262,0.43187,0.43149,0.4313,0.43413,0.43256,0.00157,0.00031,0.00126,,0.002,-6.87,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,11.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,0.0197,0.0,,,,,,,,,,,,,,,,0.0057,0.0113,0.0132,0.0075,0.0056,0.0019,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.0,0.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,142.0,54.0,0.0,14200.0,37.76,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2006-05-11,0.4143,,,,,0.432,0.43159,0.43135,0.43123,0.43266,0.43197,0.00069,0.00039,0.0003,,,-5.38,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,10.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,-0.0,-0.0262,,,,,,,,,,,,,,,,0.0036,0.0065,0.0077,0.0041,0.0029,0.0012,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.0,0.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,142.0,54.0,33.0,14200.0,37.76,16.75,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2006-05-15,0.40814,,,,,0.42941,0.43028,0.4307,0.4309,0.42738,0.42948,-0.0021,-0.00011,-0.00199,,,-3.96,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,8.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,-0.0,-0.0263,,,,,,,,,,,,,,,,-0.0062,-0.0129,-0.0149,-0.0087,-0.0067,-0.002,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.0,0.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,54.0,33.0,145.0,37.76,16.75,1.3,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-16,0.40267,,,0.385,,0.42601,0.42851,0.4298,0.43045,0.42089,0.4262,-0.00531,-0.00115,-0.00416,,,-2.65,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,7.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,-0.0,-0.0131,,,,,,,,,,,,,,,,-0.0194,-0.0379,-0.0444,-0.025,-0.0185,-0.0065,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.0,0.0,0.385,0.0,0.0,2006-05-10,1999-01-01,1999-01-01,2006-05-16,1999-01-01,1999-01-01,33.0,145.0,37.0,16.75,1.3,-7.3,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-17,0.39809,,,,0.394,0.42354,0.42716,0.42909,0.43008,0.41674,0.4238,-0.00707,-0.00233,-0.00474,,,-1.53,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,6.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,0.0087,0.0,,,,,,,,,,,,,,,,-0.0292,-0.0555,-0.0654,-0.0362,-0.0263,-0.0099,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.451,0.0,0.385,0.0,0.0,2006-05-17,2006-05-10,1999-01-01,2006-05-16,1999-01-01,1999-01-01,145.0,37.0,43.0,1.3,-7.3,4.63,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-21.0,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-22,0.3946,,,,,0.42042,0.42542,0.42817,0.42961,0.41155,0.42078,-0.00923,-0.00371,-0.00552,,,-0.66,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,3.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,-0.0,-0.0109,,,,,,,,,,,,26.00226,,,,-0.0419,-0.0775,-0.0919,-0.05,-0.0356,-0.0144,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.451,0.0,0.385,0.0,0.0,2006-05-17,2006-05-10,1999-01-01,2006-05-16,1999-01-01,1999-01-01,37.0,43.0,21.0,-7.3,4.63,-54.87,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-23,0.39245,,,0.376,,0.41703,0.4235,0.42715,0.42909,0.40614,0.41749,-0.01135,-0.00524,-0.00611,,,-0.11,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,2.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,-0.0,-0.0066,,,,,,,,,,,,27.00987,,,,-0.0559,-0.1012,-0.1206,-0.0647,-0.0453,-0.0194,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.451,0.0,0.376,0.385,0.0,2006-05-17,2006-05-10,1999-01-01,2006-05-23,2006-05-16,1999-01-01,43.0,21.0,34.0,4.63,-54.87,-2.94,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-24,0.39169,,,,,0.41458,0.422,0.42632,0.42865,0.40292,0.4151,-0.01218,-0.00663,-0.00555,,,0.08,0.51,-3.81,7.92,-6.36,4.96,-11.44,3.65,1.0,22.0,16.0,22.0,36.0,33.0,25.0,16.0,0.0088,0.0,,,,,,,,,,,,40.99232,31.33482,,,-0.0665,-0.1174,-0.1407,-0.0742,-0.0509,-0.0233,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.451,0.0,0.376,0.385,0.0,2006-05-17,2006-05-10,1999-01-01,2006-05-23,2006-05-16,1999-01-01,21.0,34.0,9.0,-54.87,-2.94,-34.34,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2006-05-25,0.3921,0.392,,,,0.41299,0.4209,0.42568,0.4283,0.40153,0.41353,-0.012,-0.0077,-0.0043,,,0.48,-3.81,7.92,-6.36,4.96,-11.44,3.65,-2.44,22.0,16.0,22.0,36.0,33.0,25.0,16.0,15.0,0.0087,0.0,,,,,,,,,,,,65.49949,44.50056,,,-0.074,-0.1269,-0.1531,-0.0791,-0.0529,-0.0262,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.392,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2006-05-25,1999-01-01,1999-01-01,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.451,0.0,0.376,0.385,0.0,2006-05-17,2006-05-10,1999-01-01,2006-05-23,2006-05-16,1999-01-01,34.0,9.0,1.0,-2.94,-34.34,-30.77,0.002,0.0,0.0,100.0,100.0,100.0,0.00031,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-05-10,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2686,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
