Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2001-06-07,1.78116,,,,,1.758,1.758,1.758,1.758,1.758,1.758,0.0,0.0,0.0,,,8.75,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,7.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,25000.0,0.0,0.0,2500000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2001-06-08,1.82542,,,,1.846,1.76476,1.76145,1.75974,1.75887,1.77152,1.76451,0.00701,0.0014,0.00561,,,6.11,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,6.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,0.0879,0.0,,,,,,,,,,,,,,,,0.0258,0.0502,0.0589,0.0331,0.0244,0.0087,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,1.846,0.0,0.0,0.0,0.0,0.0,2001-06-08,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,25000.0,4000.0,0.0,2500000.0,16.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-11,1.86385,,,1.802,,1.76763,1.76304,1.76058,1.7593,1.77621,1.76729,0.00892,0.00291,0.00602,,,3.92,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,5.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,-0.0,-0.0439,,,,,,,,,,,,,,,,0.0374,0.0705,0.0833,0.0459,0.0331,0.0128,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,1.846,0.0,0.0,1.802,0.0,0.0,2001-06-08,1999-01-01,1999-01-01,2001-06-11,1999-01-01,1999-01-01,25000.0,4000.0,4000.0,2500000.0,16.0,13.79,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-12,1.89415,,,,,1.78717,1.77318,1.76575,1.76191,1.81398,1.78613,0.02785,0.00789,0.01995,,,2.26,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,4.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,0.2197,0.0,,,,,,,,,,,,,,,,0.1127,0.2142,0.2526,0.1399,0.1015,0.0384,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,1.846,0.0,0.0,1.802,0.0,0.0,2001-06-08,1999-01-01,1999-01-01,2001-06-11,1999-01-01,1999-01-01,4000.0,4000.0,127000.0,16.0,13.79,309.08,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,127000.0,,,,,,,p2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-13,1.91573,,,,2.022,1.80521,1.78293,1.77082,1.7645,1.84594,1.80358,0.04235,0.01479,0.02757,,,1.11,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,3.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,0.1843,0.3439,0.4071,0.2228,0.1596,0.0632,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.022,1.846,0.0,1.802,0.0,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-11,1999-01-01,1999-01-01,4000.0,127000.0,5000.0,13.79,309.08,0.74,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-14,1.92936,,,,,1.82119,1.79195,1.77561,1.76697,1.87162,1.81909,0.05254,0.02234,0.0302,,,0.4,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,2.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,-0.0,-0.0088,,,,,,,,,,,,,,,,0.2498,0.4558,0.5422,0.2924,0.206,0.0864,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.022,1.846,0.0,1.802,0.0,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-11,1999-01-01,1999-01-01,127000.0,5000.0,14000.0,309.08,0.74,7.35,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,p2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-15,1.93609,,,,,1.83053,1.79785,1.77892,1.76872,1.88254,1.82824,0.05431,0.02873,0.02558,,,0.05,-0.67,0.21,-5.96,10.42,-2.4,0.31,-15.15,1.0,4.0,5.0,19.0,10.0,9.0,6.0,18.0,-0.0,-0.0703,,,,,,,,,,,,86.66363,,,,0.2913,0.5161,0.6181,0.3268,0.2248,0.102,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.022,1.846,0.0,1.802,0.0,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-11,1999-01-01,1999-01-01,5000.0,14000.0,2000.0,0.74,7.35,-85.62,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-2000.0,,,,,p2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-18,1.9372,,1.937,,,1.83779,1.80284,1.78181,1.77027,1.88907,1.8354,0.05367,0.03372,0.01995,,0.054,-0.68,0.21,-5.96,10.42,-2.4,0.31,-15.15,12.99,4.0,5.0,19.0,10.0,9.0,6.0,18.0,28.0,-0.0,-0.0176,,,,,,,,,,,,68.3284,,,,0.3257,0.5598,0.6752,0.3495,0.2341,0.1154,1,1,1,,0.15,,,,,,,1.937,0.0,0.0,0.0,0.0,0.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,2.022,1.846,0.0,1.802,0.0,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-11,1999-01-01,1999-01-01,14000.0,2000.0,3000.0,7.35,-85.62,-9.52,0.054,0.0,0.0,100.0,100.0,100.0,0.03372,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,899,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-19,1.93462,,,,,1.84248,1.8066,1.78412,1.77155,1.89056,1.84009,0.05046,0.03707,0.0134,,,-0.55,0.21,-5.96,10.42,-2.4,0.31,-15.15,12.99,3.0,5.0,19.0,10.0,9.0,6.0,18.0,28.0,-0.0,-0.0263,,,,,,,,,,,,38.55582,64.51595,,,0.3505,0.5836,0.7093,0.3588,0.2331,0.1257,1,1,1,,0.15,,,,,,,1.937,0.0,0.0,0.0,0.0,0.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,-0.12,,,,,,2.022,1.846,0.0,1.802,0.0,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-11,1999-01-01,1999-01-01,2000.0,3000.0,16000.0,-85.62,-9.52,10.53,0.054,0.0,0.0,100.0,100.0,100.0,0.03372,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,899,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2001-06-20,1.93041,,,1.89,,1.84613,1.80987,1.78622,1.77273,1.89045,1.84378,0.04667,0.03899,0.00768,,,-0.33,0.21,-5.96,10.42,-2.4,0.31,-15.15,12.99,2.0,5.0,19.0,10.0,9.0,6.0,18.0,28.0,-0.0,-0.0088,,,,,,,,,,,,17.2237,41.36931,17.224,,0.3714,0.5991,0.734,0.3626,0.2277,0.1349,1,1,1,,0.15,,,,,,,1.937,0.0,0.0,0.0,0.0,0.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,-0.34,,,,,,2.022,1.846,0.0,1.89,1.802,0.0,2001-06-13,2001-06-08,1999-01-01,2001-06-20,2001-06-11,1999-01-01,3000.0,16000.0,17000.0,-9.52,10.53,71.43,0.054,0.0,0.0,100.0,100.0,100.0,0.03372,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,17.224,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2001-06-18,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,899,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,2001-06-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,,-17000.0,,,,,p2p,p2n,p2p,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
