Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,no25,dist_no25,no25_momentum,no200,dist_no200,no200_momentum,all4,dist_all4,all4_momentum,all4_no25,no200_no25,all4_no200,macd_short,macd_long,MACD,smooth_macd,MACD_signal,macd_distance,macd_troughs,macd_peaks,macd_dist_troughs,macd_dist_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,smooth_rsi,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,smooth_slowK,smooth_slowD,slow_troughs,slow_peaks,ATR,smooth_atr,atr_troughs,atr_peaks,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,smooth_day_0,smooth_day_1,smooth_day_2,smooth_day_3,smooth_day_4,smooth_day_5,smooth_angle_0,smooth_angle_1,smooth_angle_2,smooth_angle_3,smooth_angle_4,smooth_angle_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,atr_p1,atr_p2,atr_p3,atr_t1,atr_t2,atr_t3,atr_p1_date,atr_p2_date,atr_p3_date,atr_t1_date,atr_t2_date,atr_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_dist_p1,macd_dist_p2,macd_dist_p3,macd_dist_t1,macd_dist_t2,macd_dist_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,minap,maxap,minat,maxat,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2011-03-15,0.18782,,,,,0.19,0.19,0.19,0.19,0.0,-0.0,,0.0,-0.0,,0.0,-0.0,,-0.0,-0.0,-0.0,0.19,0.19,0.0,-0.0,-0.0,-0.0,,,,,-4.16,40.56,-39.92,1.32,-1.95,1.32,-7.84,2.84,3.0,16.0,40.0,4.0,9.0,6.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0647,0.0647,,,0,0,0,,,,0.15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,157668491.0,0.0,0.0,15766849100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,,
2011-03-16,0.18388,,,,,0.18934,0.18966,0.18983,0.18991,-0.00025,0.00053,,-0.00049,0.00083,,-0.00058,0.00102,,0.0005,0.0003,0.00019,0.18868,0.18936,-0.00069,0.00063,0.00048,0.00015,,,,,-2.11,40.56,-39.92,1.32,-1.95,1.32,-7.84,2.84,2.0,16.0,40.0,4.0,9.0,6.0,17.0,6.0,-0.0,-0.0086,,,,,,,,,,,,,,,,,,,0.06316,0.06308,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,157668491.0,48269886.0,0.0,15766849100.0,30.61,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-17,0.18122,,,,,0.18806,0.189,0.18949,0.18974,-0.00075,0.00105,3e-05,-0.00143,0.00166,-0.00021,-0.00168,0.00204,-0.00017,0.00099,0.0006,0.00039,0.18622,0.18813,-0.00191,0.00125,0.00095,0.0003,,,,,-0.67,40.56,-39.92,1.32,-1.95,1.32,-7.84,2.84,1.0,16.0,40.0,4.0,9.0,6.0,17.0,6.0,-0.0,-0.0087,,,,,,,,,,,,,,,,,,,0.05989,0.06147,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,157668491.0,48269886.0,5684197.0,15766849100.0,30.61,2.76,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-18,0.18045,0.18,,,,0.18588,0.18785,0.1889,0.18945,-0.00159,0.00158,5e-05,-0.00302,0.00248,-0.00043,-0.00356,0.00306,-0.00035,0.00148,0.0009,0.00058,0.18215,0.18603,-0.00388,0.00187,0.00143,0.00044,,,,,40.21,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,16.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,-0.0,-0.0129,,,,,,,,,,,,,,,,,,,0.05684,0.05986,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,48269886.0,5684197.0,5954680.0,30.61,2.76,-71.69,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-5954680,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-21,0.18187,,,0.156,,0.18355,0.18658,0.18824,0.18911,-0.00252,0.00211,6e-05,-0.00469,0.00329,-0.00065,-0.00556,0.00407,-0.00055,0.00196,0.00119,0.00078,0.17805,0.18377,-0.00571,0.00246,0.00189,0.00057,,,,,39.11,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,15.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,-0.0,-0.0043,,,,,,,,,,,,,,,,,,,0.0534,0.05826,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,1.04,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-21,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,5684197.0,5954680.0,16519963.0,2.76,-71.69,-53.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-22,0.18552,,,,,0.18238,0.18587,0.18785,0.1889,-0.00303,0.00264,6e-05,-0.00547,0.0041,-0.00089,-0.00652,0.00508,-0.00076,0.00244,0.00147,0.00097,0.17657,0.18263,-0.00606,0.00304,0.00234,0.0007,,,,,36.37,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,14.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,0.0129,0.0,,,,,,,,,,,,,,,,,,,0.05081,0.05667,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,3.07,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-21,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,5954680.0,16519963.0,20393916.0,-71.69,-53.0,52.24,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20393916,,,,,,p2n,,n2p,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-23,0.19104,,,,0.207,0.1843,0.18671,0.18823,0.18908,-0.00237,0.00316,4e-05,-0.00393,0.0049,-0.00114,-0.00479,0.00607,-0.00099,0.00291,0.00173,0.00117,0.1813,0.18446,-0.00316,0.00359,0.00278,0.0008,,,,,32.43,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,13.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,0.0389,0.0,,,,,,,,,,,,,39.98501,,,,,,0.05089,0.05509,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,6.13,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.156,0.0,0.0,2011-03-23,1999-01-01,1999-01-01,2011-03-21,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,16519963.0,20393916.0,53858905.0,-53.0,52.24,111.75,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,53858905,,,,p2n,,n2p,p2p,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-24,0.19792,,,,,0.1854,0.18718,0.18844,0.18918,-0.002,0.00369,-0.0,-0.00304,0.00568,-0.00141,-0.00378,0.00705,-0.00125,0.00336,0.00199,0.00137,0.18396,0.18551,-0.00155,0.0041,0.00321,0.0009,,,,,27.83,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,12.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,-0.0,-0.0087,,,,,,,,,,,,,61.3548,,,,,,0.0491,0.05354,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,9.96,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.156,0.0,0.0,2011-03-23,1999-01-01,1999-01-01,2011-03-21,1999-01-01,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,20393916.0,53858905.0,28621303.0,52.24,111.75,13.33,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,p2n,,n2p,p2p,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-25,0.20555,,,0.199,,0.18641,0.18763,0.18864,0.18927,-0.00165,0.00422,-6e-05,-0.00223,0.00644,-0.00168,-0.00286,0.00802,-0.00153,0.0038,0.00222,0.00158,0.18621,0.18648,-0.00026,0.00458,0.00361,0.00097,,,,,23.08,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,11.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,0.0,0.0,,,,,,,,,,,,,74.73677,58.69219,,,,,0.04683,0.052,,,1,1,1,,,0.15,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,14.19,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.199,0.156,0.0,2011-03-23,1999-01-01,1999-01-01,2011-03-25,2011-03-21,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,53858905.0,28621303.0,4594160.0,111.75,13.33,-15.36,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,n2p,p2p,,,Life.Empty,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,,
2011-03-28,0.21334,,,,,0.18835,0.18857,0.18909,0.1895,-0.00093,0.00475,-0.00014,-0.00074,0.00719,-0.00195,-0.00114,0.00897,-0.00181,0.00422,0.00244,0.00178,0.19012,0.18834,0.00178,0.00502,0.004,0.00102,,,,,18.59,-39.92,1.32,-1.95,1.32,-7.84,2.84,-9.66,10.0,40.0,4.0,9.0,6.0,17.0,6.0,22.0,0.013,0.0,,,,,,,,,,,,,74.4145,70.16869,,,,,0.04503,0.05049,,,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.18,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2011-03-18,1999-01-01,1999-01-01,18.52,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.199,0.156,0.0,2011-03-23,1999-01-01,1999-01-01,2011-03-25,2011-03-21,1999-01-01,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,28621303.0,4594160.0,18721691.0,13.33,-15.36,-40.35,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,n2p,p2p,,,,Life.Empty,Life.Empty,Life.BullEnd,Life.BullRetrace,Life.Bull,,
