Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_0,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2004-07-12,0.80169,,,,,0.8058,0.8058,0.8058,0.8058,0.8058,0.8058,0.0,0.0,0.0,,,-5.7,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,7.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,6303750,0.0,0.0,630375000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2004-07-13,0.79334,,,,0.826,0.80734,0.80658,0.8062,0.806,0.80888,0.80728,0.0016,0.00032,0.00128,,0.002,-4.71,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,6.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,0.02,0.0,,,,,,,,,,,,,,,,0.0058,0.0114,0.0134,0.0076,0.0056,0.002,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.0,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,6303750,433125,0.0,630375000.0,6.87,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2004-07-14,0.7847,,,,,0.8067,0.80629,0.80606,0.80593,0.80737,0.80668,0.0007,0.00039,0.0003,,,-3.66,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,5.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,-0.0,-0.0267,,,,,,,,,,,,,,,,0.0036,0.0064,0.0077,0.0041,0.0028,0.0013,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.0,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,6303750,433125,436250,630375000.0,6.87,6.48,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2004-07-15,0.77597,,,,,0.80458,0.80522,0.80552,0.80566,0.80302,0.80463,-0.00161,-1e-05,-0.0016,,,-2.57,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,4.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,-0.0,-0.02,,,,,,,,,,,,,,,,-0.0044,-0.0094,-0.0108,-0.0064,-0.005,-0.0014,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.0,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,433125,436250,569000,6.87,6.48,-79.95,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,-569000.0,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-16,0.76779,,,,,0.8016,0.80368,0.80474,0.80527,0.7973,0.80176,-0.00446,-0.0009,-0.00356,,,-1.54,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,3.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,-0.0,-0.0133,,,,,,,,,,,,,,,,-0.0159,-0.0314,-0.0367,-0.0208,-0.0155,-0.0053,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.0,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,436250,569000,1721500,6.48,-79.95,89.57,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1721500.0,,,,,,,p2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-19,0.76115,,,,,0.79731,0.80141,0.80357,0.80468,0.78937,0.79761,-0.00824,-0.00236,-0.00587,,,-0.68,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,2.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,-0.0,-0.02,,,,,,,,,,,,,,,,-0.0327,-0.0626,-0.0737,-0.041,-0.0299,-0.0111,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.0,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,569000,1721500,501875,-79.95,89.57,2.41,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-20,0.75706,,,0.726,,0.79181,0.79845,0.80203,0.80389,0.77961,0.7923,-0.01269,-0.00443,-0.00826,,,-0.14,4.89,-8.07,12.48,-3.17,0.38,-4.14,4.19,1.0,8.0,16.0,28.0,14.0,6.0,38.0,15.0,-0.0,-0.0199,,,,,,,,,,,,7.72568,,,,-0.0544,-0.1022,-0.1208,-0.0664,-0.0478,-0.0186,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,,0.826,0.0,0.0,0.726,0.0,0.0,2004-07-13,1999-01-01,1999-01-01,2004-07-20,1999-01-01,1999-01-01,1721500,501875,461000,89.57,2.41,-3.87,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,p2n,n2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-21,0.75623,0.756,,,0.732,0.78725,0.79586,0.80065,0.80318,0.77236,0.78787,-0.01551,-0.00665,-0.00886,,,4.86,-8.07,12.48,-3.17,0.38,-4.14,4.19,-1.38,8.0,16.0,28.0,14.0,6.0,38.0,15.0,15.0,0.0066,0.0,,,,,,,,,,,,15.40287,,,,-0.0732,-0.134,-0.1593,-0.0861,-0.0608,-0.0253,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.756,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2004-07-21,1999-01-01,1999-01-01,,,,,,,0.732,0.826,0.0,0.726,0.0,0.0,2004-07-21,2004-07-13,1999-01-01,2004-07-20,1999-01-01,1999-01-01,501875,461000,321375,2.41,-3.87,-52.16,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,321375.0,,,p2n,n2p,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-22,0.75883,,,0.719,,0.78202,0.79286,0.79904,0.80235,0.76418,0.78278,-0.0186,-0.00904,-0.00956,,,4.5,-8.07,12.48,-3.17,0.38,-4.14,4.19,-1.38,7.0,16.0,28.0,14.0,6.0,38.0,15.0,15.0,-0.0,-0.0133,,,,,,,,,,,,20.15967,14.42941,,,-0.0949,-0.1702,-0.2033,-0.1084,-0.0753,-0.0331,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.756,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2004-07-21,1999-01-01,1999-01-01,0.37,,,,,,0.732,0.826,0.0,0.719,0.726,0.0,2004-07-21,2004-07-13,1999-01-01,2004-07-22,2004-07-20,1999-01-01,461000,321375,403625,-3.87,-52.16,-7.65,0.002,0.0,0.0,100.0,100.0,100.0,0.00032,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2020,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,n2p,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
2004-07-23,0.76436,,,,,0.77923,0.79101,0.79799,0.80178,0.76135,0.78004,-0.01869,-0.01097,-0.00772,-0.019,,3.75,-8.07,12.48,-3.17,0.38,-4.14,4.19,-1.38,6.0,16.0,28.0,14.0,6.0,38.0,15.0,15.0,0.0266,0.0,,,,,,,,,,,,34.24036,23.26763,,,-0.1077,-0.1876,-0.2255,-0.1178,-0.0799,-0.0379,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.756,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2004-07-21,1999-01-01,1999-01-01,1.11,,,,,,0.732,0.826,0.0,0.719,0.726,0.0,2004-07-21,2004-07-13,1999-01-01,2004-07-22,2004-07-20,1999-01-01,321375,403625,313500,-52.16,-7.65,-12.44,0.002,0.0,0.0,-0.019,100.0,100.0,0.00032,0.0,0.0,-0.01097,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2004-07-13,1999-01-01,1999-01-01,2004-07-23,1999-01-01,1999-01-01,2020,0,0,2030,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,p2n,n2p,n2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.Bear,,
