Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2006-08-23,0.47739,,,,,0.475,0.475,0.475,0.475,0.475,0.475,0.0,0.0,0.0,,,2.64,-11.84,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.0,19.0,3.0,6.0,30.0,18.0,15.0,27.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,15409,0.0,0.0,1540900.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2006-08-24,0.48194,,,0.435,,0.47192,0.47343,0.47421,0.4746,0.46885,0.47204,-0.00319,-0.00064,-0.00255,,,1.67,-11.84,0.23,-1.15,27.34,-5.32,10.66,-11.56,4.0,19.0,3.0,6.0,30.0,18.0,15.0,27.0,-0.0,-0.04,,,,,,,,,,,,,,,,-0.0117,-0.0229,-0.0268,-0.0151,-0.0112,-0.0039,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.435,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2006-08-24,1999-01-01,1999-01-01,0,15409,1668600,0.0,1540900.0,10828.03,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2006-08-25,0.48585,,,,,0.47101,0.4729,0.47393,0.47446,0.46749,0.47115,-0.00366,-0.00124,-0.00242,-0.004,,0.85,-11.84,0.23,-1.15,27.34,-5.32,10.66,-11.56,3.0,19.0,3.0,6.0,30.0,18.0,15.0,27.0,0.025,0.0,,,,,,,,,,,,,,,,-0.0156,-0.0292,-0.0345,-0.0189,-0.0136,-0.0053,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.435,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2006-08-24,1999-01-01,1999-01-01,15409,1668600,992600,1540900.0,10828.03,58.94,0.0,0.0,0.0,-0.004,100.0,100.0,0.0,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,0,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2006-08-28,0.4886,,,,,0.47401,0.47436,0.47464,0.47481,0.47403,0.47402,0.0,-0.00099,0.001,,,0.29,-11.84,0.23,-1.15,27.34,-5.32,10.66,-11.56,2.0,19.0,3.0,6.0,30.0,18.0,15.0,27.0,0.05,0.0,,,,,,,,,,,,,,,,-0.0045,-0.0063,-0.008,-0.0035,-0.0018,-0.0017,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.435,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2006-08-24,1999-01-01,1999-01-01,1668600,992600,3820400,10828.03,58.94,142.16,0.0,0.0,0.0,-0.004,100.0,100.0,0.0,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,0,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3820400.0,,,,,,,p2p,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2006-08-29,0.4899,,,,0.525,0.47793,0.47635,0.47564,0.47531,0.48187,0.4778,0.00407,2e-05,0.00405,,,0.02,-11.84,0.23,-1.15,27.34,-5.32,10.66,-11.56,1.0,19.0,3.0,6.0,30.0,18.0,15.0,27.0,0.015,0.0,,,,,,,,,,,,,,,,0.0104,0.0229,0.0262,0.0158,0.0125,0.0033,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.525,0.0,0.0,0.435,0.0,0.0,2006-08-29,1999-01-01,1999-01-01,2006-08-24,1999-01-01,1999-01-01,992600,3820400,2119800,58.94,142.16,6.96,0.0,0.0,0.0,-0.004,100.0,100.0,0.0,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,0,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,p2p,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2006-08-30,0.48967,,0.49,0.505,,0.48001,0.47747,0.47622,0.47561,0.48543,0.47981,0.00561,0.00114,0.00447,,,-11.78,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.94,19.0,3.0,6.0,30.0,18.0,15.0,27.0,10.0,-0.0,-0.02,,,,,,,,,,,,,,,,0.0186,0.0379,0.044,0.0254,0.0193,0.0061,1,1,1,,0.15,,,,,,,0.49,0.0,0.0,0.0,0.0,0.0,2006-08-30,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.525,0.0,0.0,0.505,0.435,0.0,2006-08-29,1999-01-01,1999-01-01,2006-08-30,2006-08-24,1999-01-01,3820400,2119800,653200,142.16,6.96,-4.9,0.0,0.0,0.0,-0.004,100.0,100.0,0.0,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,0,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,p2p,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2006-09-01,0.48765,,,,0.51,0.48232,0.47874,0.47689,0.47595,0.48921,0.48205,0.00716,0.00234,0.00482,,,-11.41,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.94,17.0,3.0,6.0,30.0,18.0,15.0,27.0,10.0,0.005,0.0,,,,,,,,,,,,79.36508,,,,0.0279,0.0543,0.0637,0.0358,0.0264,0.0094,1,1,1,,0.15,,,,,,,0.49,0.0,0.0,0.0,0.0,0.0,2006-08-30,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.51,0.525,0.0,0.505,0.435,0.0,2006-09-01,2006-08-29,1999-01-01,2006-08-30,2006-08-24,1999-01-01,2119800,653200,2402000,6.96,-4.9,-21.51,0.0,0.0,0.0,-0.004,100.0,100.0,0.0,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,0,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,p2p,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2006-09-04,0.48357,,,,,0.48368,0.47958,0.47735,0.47619,0.49087,0.48338,0.00749,0.00337,0.00412,,0.007,-10.67,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.94,16.0,3.0,6.0,30.0,18.0,15.0,27.0,10.0,-0.0,-0.01,,,,,,,,,,,,67.95635,,,,0.0339,0.0633,0.0749,0.041,0.0294,0.0116,1,1,1,,0.15,,,,,,,0.49,0.0,0.0,0.0,0.0,0.0,2006-08-30,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.51,0.525,0.0,0.505,0.435,0.0,2006-09-01,2006-08-29,1999-01-01,2006-08-30,2006-08-24,1999-01-01,653200,2402000,591800,-4.9,-21.51,-29.53,0.007,0.0,0.0,-0.004,100.0,100.0,0.00337,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-09-04,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,2803,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,p2p,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2006-09-05,0.47754,,,,,0.48339,0.47959,0.4774,0.47622,0.4892,0.48313,0.00607,0.00391,0.00216,,,-9.54,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.94,15.0,3.0,6.0,30.0,18.0,15.0,27.0,10.0,-0.0,-0.02,,,,,,,,,,,,49.27503,65.53215,,,0.0337,0.0599,0.0717,0.038,0.0262,0.0118,1,1,1,,0.15,,,,,,,0.49,0.0,0.0,0.0,0.0,0.0,2006-08-30,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.51,0.525,0.0,0.505,0.435,0.0,2006-09-01,2006-08-29,1999-01-01,2006-08-30,2006-08-24,1999-01-01,2402000,591800,1097300,-21.51,-29.53,12.18,0.007,0.0,0.0,-0.004,100.0,100.0,0.00337,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-09-04,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,2803,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1097300.0,,,,,,,p2p,n2p,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2006-09-06,0.47018,,,,,0.48198,0.47902,0.47715,0.47611,0.48547,0.48179,0.00369,0.00387,-0.00018,,,-8.12,0.23,-1.15,27.34,-5.32,10.66,-11.56,5.94,14.0,3.0,6.0,30.0,18.0,15.0,27.0,10.0,-0.0,-0.015,,,,,,,,,,,,30.54487,49.25875,,,0.0291,0.0483,0.0587,0.0296,0.0192,0.0104,0,0,0,,,,,0.15,,,,0.49,0.0,0.0,0.0,0.0,0.0,2006-08-30,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.51,0.525,0.0,0.505,0.435,0.0,2006-09-01,2006-08-29,1999-01-01,2006-08-30,2006-08-24,1999-01-01,591800,1097300,396100,-29.53,12.18,-49.03,0.007,0.0,0.0,-0.004,100.0,100.0,0.00337,0.0,0.0,-0.00124,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2006-09-04,1999-01-01,1999-01-01,2006-08-25,1999-01-01,1999-01-01,2803,0,0,2793,0,0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,-396100.0,,,,p2p,n2p,p2n,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,Life.BearStart,,
