Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2007-11-16,1.86067,,,,,1.8592,1.8592,1.8592,1.8592,1.8592,1.8592,0.0,0.0,0.0,,,2.11,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,8.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,0,,,,,0.15,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,66586900,0.0,0.0,6658690000.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,,
2007-11-19,1.86403,,,,,1.85733,1.85825,1.85872,1.85896,1.85546,1.8574,-0.00194,-0.00039,-0.00155,,,1.93,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,7.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,-0.0,-0.0243,,,,,,,,,,,,,,,,-0.0071,-0.0139,-0.0163,-0.0092,-0.0068,-0.0024,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,66586900,12604000,0.0,6658690000.0,18.93,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2007-11-20,1.8688,,,1.786,,1.85187,1.85543,1.85728,1.85824,1.84482,1.85213,-0.00731,-0.00177,-0.00554,-0.007,,1.67,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,6.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,-0.0,-0.0486,,,,,,,,,,,,,,,,-0.0281,-0.0541,-0.0637,-0.0356,-0.026,-0.0096,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,1.786,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,66586900,12604000,10476600,6658690000.0,18.93,13.23,0.0,0.0,0.0,-0.007,100.0,100.0,0.0,0.0,0.0,-0.00177,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2007-11-21,1.87528,,,,,1.85243,1.85557,1.85732,1.85824,1.84703,1.85266,-0.00562,-0.00254,-0.00308,,,1.32,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,5.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,0.0729,0.0,,,,,,,,,,,,,,,,-0.0267,-0.0489,-0.0581,-0.0314,-0.0222,-0.0092,0,0,0,,,,,,-0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,1.786,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,12604000,10476600,7393000,18.93,13.23,-66.01,0.0,0.0,0.0,-0.007,100.0,100.0,0.0,0.0,0.0,-0.00177,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7393000.0,,,,,,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,,
2007-11-22,1.88285,,,,,1.85389,1.85619,1.8576,1.85838,1.85078,1.85405,-0.00326,-0.00269,-0.00058,,,0.91,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,4.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,0.0122,0.0,,,,,,,,,,,,,,,,-0.0219,-0.0371,-0.0449,-0.023,-0.0152,-0.0078,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,1.786,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,10476600,7393000,6945900,13.23,-66.01,-18.57,0.0,0.0,0.0,-0.007,100.0,100.0,0.0,0.0,0.0,-0.00177,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2007-11-23,1.89051,,,,,1.85617,1.85727,1.85811,1.85863,1.85582,1.85623,-0.00041,-0.00223,0.00182,,,0.5,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,3.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,0.0121,0.0,,,,,,,,,,,,,,,,-0.0136,-0.0194,-0.0246,-0.011,-0.0058,-0.0052,1,1,1,,,,,,,-0.15,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0.0,0.0,0.0,1.786,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,7393000,6945900,6836800,-66.01,-18.57,-14.67,0.0,0.0,0.0,-0.007,100.0,100.0,0.0,0.0,0.0,-0.00177,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,,
2007-11-26,1.89677,,,,2.005,1.86762,1.86306,1.86102,1.86008,1.87878,1.86725,0.01153,0.00052,0.01101,,,0.17,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,2.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,0.1216,0.0,,,,,,,,,,,,75.55949,,,,0.0298,0.066,0.0754,0.0456,0.0362,0.0094,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2.005,0.0,0.0,1.786,0.0,0.0,2007-11-26,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,6945900,6836800,11872800,-18.57,-14.67,21.16,0.0,0.0,0.0,-0.007,100.0,100.0,0.0,0.0,0.0,-0.00177,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,1999-01-01,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2007-11-27,1.9002,,,,,1.87539,1.8672,1.86316,1.86116,1.8926,1.87476,0.01784,0.00398,0.01385,,0.018,-0.01,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,1.0,13.0,20.0,10.0,11.0,25.0,8.0,5.0,-0.0,-0.0365,,,,,,,,,,,,85.23158,,,85.232,0.0604,0.1223,0.1423,0.0819,0.0619,0.02,1,1,1,,0.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2.005,0.0,0.0,1.786,0.0,0.0,2007-11-26,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,6836800,11872800,3460000,-14.67,21.16,-13.59,0.018,0.0,0.0,-0.007,100.0,100.0,0.00398,0.0,0.0,-0.00177,100.0,100.0,85.232,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2007-11-27,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,2007-11-27,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2007-11-28,1.90005,,1.9,1.884,,1.87602,1.86784,1.86356,1.86139,1.8912,1.87541,0.01579,0.00635,0.00945,,,-5.11,17.42,-9.07,3.38,-16.43,2.53,-1.29,11.76,13.0,20.0,10.0,11.0,25.0,8.0,5.0,15.0,-0.0,-0.0851,,,,,,,,,,,,73.59961,78.13022,,,0.0645,0.1246,0.1463,0.0818,0.0601,0.0217,1,1,1,,0.15,,,,,,,1.9,0.0,0.0,0.0,0.0,0.0,2007-11-28,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2.005,0.0,0.0,1.884,1.786,0.0,2007-11-26,1999-01-01,1999-01-01,2007-11-28,2007-11-20,1999-01-01,11872800,3460000,5511500,21.16,-13.59,-5.98,0.018,0.0,0.0,-0.007,100.0,100.0,0.00398,0.0,0.0,-0.00177,100.0,100.0,85.232,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2007-11-27,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,2007-11-27,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
2007-11-29,1.89605,,,,1.896,1.87753,1.86893,1.86419,1.86173,1.89189,1.87691,0.01498,0.00807,0.00691,,,-4.91,17.42,-9.07,3.38,-16.43,2.53,-1.29,11.76,12.0,20.0,10.0,11.0,25.0,8.0,5.0,15.0,0.0122,0.0,,,,,,,,,,,,48.60532,69.1455,,,0.072,0.1334,0.158,0.086,0.0614,0.0246,1,1,1,,0.15,,,,,,,1.9,0.0,0.0,0.0,0.0,0.0,2007-11-28,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1.896,2.005,0.0,1.884,1.786,0.0,2007-11-29,2007-11-26,1999-01-01,2007-11-28,2007-11-20,1999-01-01,3460000,5511500,2807600,-13.59,-5.98,-43.49,0.018,0.0,0.0,-0.007,100.0,100.0,0.00398,0.0,0.0,-0.00177,100.0,100.0,85.232,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2007-11-27,1999-01-01,1999-01-01,2007-11-20,1999-01-01,1999-01-01,2007-11-27,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,p2n,Life.Empty,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bull,,
